line_key,order_key,product_key,quantity,unit_price,discount_pct
LINE-0001305,ORD-000528,PROD-000278,1,198.69,0.0
LINE-0001306,ORD-000528,PROD-000383,1,98.58,0.15
LINE-0001307,ORD-000528,PROD-000280,1,175.3,0.1
LINE-0001308,ORD-000529,PROD-000506,3,26.14,0.2
LINE-0001309,ORD-000529,PROD-000047,1,977.93,0.0
LINE-0001310,ORD-000529,PROD-000334,1,67.08,0.0
LINE-0001311,ORD-000530,PROD-000132,2,274.51,0.25
LINE-0001312,ORD-000530,PROD-000383,1,98.58,0.0
LINE-0001313,ORD-000531,PROD-000051,1,917.65,0.0
LINE-0001314,ORD-000532,PROD-000230,1,147.17,2.0
LINE-0001315,ORD-000532,PROD-000358,3,58.49,0.25
LINE-0001316,ORD-000532,PROD-000427,1,-17.55,0.0
LINE-0001317,ORD-000532,PROD-000289,1,21.18,0.05
LINE-0001318,ORD-000533,PROD-000293,1,78.2,0.0
LINE-0001319,ORD-000533,PROD-000490,1,160.67,0.0
LINE-0001320,ORD-000534,PROD-000294,1,49.9,0.0
LINE-0001321,ORD-000534,PROD-000006,1,100.31,0.25
LINE-0001322,ORD-000534,PROD-000060,1,1157.62,0.0
LINE-0001323,ORD-000535,PROD-000275,1,184.54,0.05
LINE-0001324,ORD-000535,PROD-000472,3,155.29,0.0
LINE-0001325,ORD-000536,PROD-000437,1,39.62,0.2
LINE-0001326,ORD-000536,PROD-000076,1,1180.25,0.15
LINE-0001327,ORD-000537,PROD-000502,4,63.88,0.0
LINE-0001328,ORD-000538,PROD-000367,3,21.03,0.0
LINE-0001329,ORD-000539,PROD-000121,2,64.95,0.15
LINE-0001330,ORD-000540,PROD-000187,1,408.36,0.25
LINE-0001331,ORD-000541,PROD-000091,1,1030.99,0.15
LINE-0001332,ORD-000542,PROD-000445,1,96.62,0.0
LINE-0001333,ORD-000542,PROD-000084,1,816.09,0.15
LINE-0001334,ORD-000543,PROD-000459,1,103.18,0.0
LINE-0001335,ORD-000543,PROD-000055,2,793.6,0.05
LINE-0001336,ORD-000544,PROD-000034,1,0.0,0.25
LINE-0001337,ORD-000545,PROD-000448,2,45.04,0.15
LINE-0000038,ORD-000546,PROD-000005,1,247.55,0.25
LINE-0001339,ORD-000547,PROD-000091,1,1030.99,0.15
LINE-0001340,ORD-000547,PROD-000525,2,15.34,0.1
LINE-0001341,ORD-000547,PROD-000327,3,45.09,0.05
LINE-0001342,ORD-000548,PROD-000543,1,192.79,0.2
LINE-0001343,ORD-000548,PROD-000488,2,49.86,0.05
LINE-0001344,ORD-000549,PROD-000360,1,22.51,0.25
LINE-0001345,ORD-000549,PROD-000137,1,146.84,0.0
LINE-0001346,ORD-000549,PROD-000270,2,67.77,0.2
LINE-0001347,ORD-000549,PROD-000293,1,78.2,0.0
LINE-0001348,ORD-000550,PROD-000494,1,0.0,0.1
LINE-0001349,ORD-000550,PROD-000212,1,473.4,0.0
LINE-0001350,ORD-000551,PROD-000074,1,443.96,0.1
LINE-0001351,ORD-000551,PROD-000037,1,411.24,0.15
LINE-0001352,ORD-000552,PROD-000161,1,90.18,0.15
LINE-0001353,ORD-000553,PROD-000233,4,125.03,0.1
LINE-0001354,ORD-000553,PROD-000192,2,388.63,0.05
LINE-0001355,ORD-000553,PROD-000072,1,150.44,0.15
LINE-0001356,ORD-000553,PROD-000488,1,49.86,0.25
LINE-0001357,ORD-000554,PROD-000545,2,21.37,0.0
LINE-0001358,ORD-000554,PROD-000253,1,40.42,0.2
LINE-0001359,ORD-000554,PROD-000353,1,110.89,0.0
LINE-0001360,ORD-000555,PROD-000287,2,231.85,0.25
LINE-0001361,ORD-000555,PROD-000453,1,161.91,0.05
LINE-0001362,ORD-000555,PROD-000040,1,863.83,0.05
LINE-0001363,ORD-000555,PROD-000447,1,17.81,9.99
LINE-0001364,ORD-000556,PROD-000524,1,122.29,0.0
LINE-0001365,ORD-000556,PROD-000204,1,495.22,0.15
LINE-0001366,ORD-000556,PROD-000318,3,220.88,0.05
LINE-0001367,ORD-000557,PROD-000313,1,144.33,0.15
LINE-0001368,ORD-000557,PROD-000423,2,42.83,0.15
LINE-0001369,ORD-000557,PROD-000144,2,424.11,0.0
LINE-0001370,ORD-000557,PROD-000049,1,102.74,0.25
LINE-0001371,ORD-000558,PROD-000291,1,223.67,0.25
LINE-0001372,ORD-000558,PROD-000052,1,627.92,0.15
LINE-0001373,ORD-000558,PROD-000410,2,111.99,0.15
LINE-0001374,ORD-000558,PROD-000376,1,115.65,0.0
LINE-0001375,ORD-000559,PROD-000414,2,26.39,0.0
LINE-0001376,ORD-000559,PROD-000167,3,469.82,0.0
LINE-0001377,ORD-000559,PROD-000215,2,57.68,0.0
LINE-0001378,ORD-000560,PROD-000340,5,14.72,0.25
LINE-0001379,ORD-000560,PROD-000112,2,330.17,0.1
LINE-0001380,ORD-000560,PROD-000044,-2,781.51,0.0
LINE-0001381,ORD-000561,PROD-000245,3,0.0,0.0
LINE-0001382,ORD-000562,PROD-000105,2,1287.33,0.25
LINE-0001383,ORD-000563,PROD-000100,3,581.54,0.1
LINE-0001384,ORD-000563,PROD-000020,4,833.49,0.25
LINE-0001385,ORD-000563,PROD-000148,1,244.31,0.2
LINE-0001386,ORD-000563,PROD-000344,2,95.85,0.0
LINE-0001387,ORD-000564,PROD-000176,1,216.35,0.2
LINE-0001388,ORD-000564,PROD-000025,3,384.33,0.15
LINE-0001389,ORD-000565,PROD-000330,1,186.08,0.0
LINE-0001390,ORD-000565,PROD-000282,3,156.35,0.0
LINE-0001391,ORD-000566,PROD-000086,2,1346.85,0.0
LINE-0001392,ORD-000567,PROD-000456,5,72.0,0.15
LINE-0001393,ORD-000567,PROD-000329,1,66.11,0.0
LINE-0001394,ORD-000568,PROD-000165,2,256.3,0.2
LINE-0001395,ORD-000569,PROD-990722,2,26.87,0.15
LINE-0001396,ORD-000570,PROD-000353,4,110.89,0.05
LINE-0001397,ORD-000571,PROD-000363,4,56.39,0.25
LINE-0001398,ORD-000571,PROD-000272,2,23.3,0.15
LINE-0001399,ORD-000572,PROD-000456,2,72.0,0.1
LINE-0001400,ORD-000573,PROD-000513,1,129.38,0.0
LINE-0001401,ORD-000574,PROD-000200,5,498.57,0.15
LINE-0001402,ORD-000574,PROD-000135,1,94.18,0.15
LINE-0001403,ORD-000574,PROD-000483,2,141.02,0.0
LINE-0001404,ORD-000574,PROD-000051,2,917.65,0.05
LINE-0001405,ORD-000575,PROD-000050,1,1454.47,0.0
LINE-0001406,ORD-000576,PROD-990565,1,175.06,0.05
LINE-0001407,ORD-000576,PROD-000227,1,19.5,0.0
LINE-0001408,ORD-000576,PROD-000319,3,247.68,0.0
LINE-0001409,ORD-000576,PROD-000013,1,598.66,0.1
LINE-0001410,ORD-000577,PROD-000132,1,274.51,0.2
LINE-0001411,ORD-000577,PROD-000033,2,761.65,0.0
LINE-0001412,ORD-000577,PROD-000224,1,60.55,0.1
LINE-0001413,ORD-000578,PROD-000075,3,669.67,0.1
LINE-0001414,ORD-000579,PROD-000232,1,156.11,0.15
LINE-0001415,ORD-000580,PROD-000375,1,84.67,0.05
LINE-0001416,ORD-000580,PROD-000362,1,29.44,0.15
LINE-0001417,ORD-000581,PROD-990336,1,58.39,0.2
LINE-0001418,ORD-000581,PROD-000047,1,977.93,0.0
LINE-0001419,ORD-000581,PROD-000378,2,52.29,0.0
LINE-0001420,ORD-000582,PROD-000425,1,60.53,0.25
LINE-0001421,ORD-000583,PROD-000020,1,833.49,0.2
LINE-0001422,ORD-000584,PROD-000062,1,824.71,0.25
LINE-0001423,ORD-000584,PROD-000077,1,73.36,0.1
LINE-0001424,ORD-000584,PROD-000404,4,36.89,0.0
LINE-0001425,ORD-000584,PROD-000457,1,158.43,0.05
LINE-0001426,ORD-000585,PROD-000521,5,35.54,0.05
LINE-0001427,ORD-000585,PROD-000281,1,212.17,1.5
LINE-0001428,ORD-000585,PROD-000131,1,162.22,0.1
LINE-0001429,ORD-000585,PROD-000229,1,43.74,0.15
LINE-0001430,ORD-000586,PROD-000022,1,990.09,0.2
LINE-0001431,ORD-000586,PROD-000003,2,266.03,0.25
LINE-0001432,ORD-000587,PROD-000394,-2,106.63,0.0
LINE-0001433,ORD-000587,PROD-000164,1,334.26,0.05
LINE-0001434,ORD-000587,PROD-000350,2,87.31,0.0
LINE-0001435,ORD-000587,PROD-000343,2,110.01,0.15
LINE-0001436,ORD-000588,PROD-000076,4,1180.25,0.25
LINE-0001437,ORD-000589,PROD-000396,5,31.87,0.1
LINE-0001438,ORD-000589,PROD-000328,2,55.2,0.0
LINE-0001439,ORD-000590,PROD-990721,3,321.6,0.1
LINE-0001440,ORD-000590,PROD-000300,2,86.7,0.0
LINE-0001441,ORD-000590,PROD-000111,1,73.79,0.0
LINE-0001442,ORD-000590,PROD-000479,2,70.07,0.0
LINE-0001443,ORD-000591,PROD-000230,1,147.17,0.1
LINE-0001444,ORD-000591,PROD-000232,2,156.11,0.15
LINE-0001445,ORD-000592,PROD-000073,5,1092.24,0.0
LINE-0001446,ORD-000593,PROD-000041,1,1349.37,0.2
LINE-0001447,ORD-000594,PROD-000372,3,113.32,0.05
LINE-0001448,ORD-000595,PROD-000431,4,68.89,0.1
LINE-0001449,ORD-000596,PROD-000015,0,841.49,0.0
LINE-0001450,ORD-000596,PROD-000159,1,107.03,0.0
LINE-0001451,ORD-000597,PROD-000410,4,111.99,0.0
LINE-0001452,ORD-000597,PROD-000462,5,50.97,0.1
LINE-0001453,ORD-000597,PROD-000231,1,97.82,0.15
LINE-0001454,ORD-000597,PROD-000142,1,0.0,0.25
LINE-0001455,ORD-000598,PROD-000470,2,59.9,0.0
LINE-0001456,ORD-000598,PROD-000339,1,71.56,0.0
LINE-0001457,ORD-000598,PROD-000195,1,369.81,0.2
LINE-0001458,ORD-000599,PROD-000175,1,135.64,0.05
LINE-0001459,ORD-000599,PROD-000412,1,12.55,0.05
LINE-0001460,ORD-000599,PROD-000048,2,896.66,0.2
LINE-0001461,ORD-000600,PROD-000009,2,1086.01,0.25
LINE-0001462,ORD-000600,PROD-000147,2,497.34,0.15
LINE-0001463,ORD-000601,PROD-000542,2,143.62,0.1
LINE-0001464,ORD-000601,PROD-000196,1,58.68,0.25
LINE-0001465,ORD-000601,PROD-000081,1,429.22,0.25
LINE-0001466,ORD-000602,PROD-000132,1,274.51,0.0
LINE-0001467,ORD-000603,PROD-000120,1,471.1,0.05
LINE-0001468,ORD-000603,PROD-000096,1,290.64,0.0
LINE-0001469,ORD-000603,PROD-000360,1,22.51,0.0
LINE-0001470,ORD-000603,PROD-000169,1,355.13,0.05
LINE-0001471,ORD-000604,PROD-000176,1,216.35,0.15
LINE-0001472,ORD-000604,PROD-000104,2,358.27,0.0
LINE-0001473,ORD-000604,PROD-000179,2,467.75,0.25
LINE-0001474,ORD-000604,PROD-000071,4,27.82,0.0
LINE-0001475,ORD-000605,PROD-000099,2,786.93,0.0
LINE-0001476,ORD-000605,PROD-000452,2,144.03,0.2
LINE-0001477,ORD-000605,PROD-000111,1,73.79,0.05
LINE-0001478,ORD-000606,PROD-000348,2,-75.18,0.25
LINE-0001479,ORD-000606,PROD-000085,1,735.76,0.25
LINE-0001480,ORD-000606,PROD-000328,1,55.2,0.0
LINE-0001481,ORD-000607,PROD-000398,1,64.48,0.0
LINE-0001482,ORD-000608,PROD-000355,1,35.83,0.05
LINE-0001483,ORD-000609,PROD-000227,1,19.5,0.25
LINE-0001484,ORD-000609,PROD-000070,2,520.88,0.0
LINE-0001485,ORD-000609,PROD-000392,3,50.05,0.1
LINE-0001486,ORD-000609,PROD-000162,2,15.34,1.5
LINE-0001487,ORD-000610,PROD-000055,2,793.6,0.0
LINE-0001488,ORD-000610,PROD-000101,1,831.86,0.0
LINE-0001489,ORD-000610,PROD-000535,1,195.07,0.25
LINE-0001490,ORD-000611,PROD-000002,2,141.86,0.0
LINE-0001491,ORD-000611,PROD-000056,1,282.57,0.05
LINE-0001492,ORD-000612,PROD-000133,1,386.44,0.0
LINE-0001493,ORD-000612,PROD-000240,1,220.96,0.0
LINE-0001494,ORD-000612,PROD-000141,4,151.82,0.1
LINE-0001495,ORD-000613,PROD-000292,2,86.63,0.1
LINE-0001496,ORD-000614,PROD-000293,1,78.2,0.0
LINE-0001497,ORD-000614,PROD-000221,2,136.17,0.0
LINE-0001498,ORD-000614,PROD-000137,1,146.84,0.2
LINE-0001499,ORD-000614,PROD-000546,1,151.81,0.15
LINE-0001500,ORD-000615,PROD-000011,1,917.71,0.0
LINE-0001501,ORD-000615,PROD-000132,1,274.51,0.0
LINE-0001502,ORD-000616,PROD-000217,2,376.02,0.0
LINE-0001503,ORD-000617,PROD-000156,1,251.59,0.0
LINE-0001504,ORD-000617,PROD-000230,2,147.17,0.25
LINE-0001505,ORD-000617,PROD-000137,1,146.84,0.25
LINE-0001506,ORD-000618,PROD-000133,2,386.44,0.15
LINE-0001507,ORD-000618,PROD-000108,2,166.47,0.05
LINE-0001508,ORD-000618,PROD-000255,2,222.13,0.0
LINE-0001509,ORD-000619,PROD-000524,2,122.29,0.2
LINE-0001510,ORD-000619,PROD-000098,4,68.18,0.15
LINE-0001511,ORD-000620,PROD-000424,1,60.47,0.1
LINE-0001512,ORD-000621,PROD-000206,2,41.44,0.05
LINE-0001513,ORD-000621,PROD-000003,2,266.03,0.25
LINE-0001514,ORD-000621,PROD-000059,1,1314.73,0.25
LINE-0001515,ORD-000621,PROD-000360,1,22.51,0.25
LINE-0001516,ORD-000622,PROD-000415,1,103.9,0.0
LINE-0001517,ORD-000622,PROD-000101,-5,831.86,0.0
LINE-0001518,ORD-000622,PROD-000235,1,247.2,0.0
LINE-0001519,ORD-000623,PROD-000094,1,1434.54,0.0
LINE-0001520,ORD-000623,PROD-000433,2,39.75,0.25
LINE-0001521,ORD-000624,PROD-000395,1,81.33,0.05
LINE-0001522,ORD-000624,PROD-000042,3,620.64,0.0
LINE-0001523,ORD-000624,PROD-000166,1,325.83,0.0
LINE-0001524,ORD-000625,PROD-000259,2,211.52,0.2
LINE-0001525,ORD-000625,PROD-000290,1,233.92,0.2
LINE-0001526,ORD-000625,PROD-000070,1,520.88,0.0
LINE-0001527,ORD-000626,PROD-000085,1,735.76,0.0
LINE-0001528,ORD-000626,PROD-000212,2,473.4,0.2
LINE-0001529,ORD-000627,PROD-000015,1,841.49,0.2
LINE-0001530,ORD-000627,PROD-000522,4,103.2,0.15
LINE-0001531,ORD-000627,PROD-000058,1,21.77,0.2
LINE-0001532,ORD-000627,PROD-000383,2,98.58,0.2
LINE-0001533,ORD-000628,PROD-000042,1,620.64,0.0
LINE-0001534,ORD-000628,PROD-000400,2,104.75,0.0
LINE-0001535,ORD-000628,PROD-000245,1,0.0,0.2
LINE-0001536,ORD-000628,PROD-000411,1,88.89,0.15
LINE-0001537,ORD-000629,PROD-000063,1,194.38,0.1
LINE-0001538,ORD-000629,PROD-000318,1,220.88,0.1
LINE-0001539,ORD-000629,PROD-000301,1,43.8,0.0
LINE-0001540,ORD-000630,PROD-000449,5,80.84,0.05
LINE-0001541,ORD-000630,PROD-000408,1,34.27,0.05
LINE-0001542,ORD-000630,PROD-000206,1,41.44,0.2
LINE-0001543,ORD-000630,PROD-000321,4,179.54,0.15
LINE-0001544,ORD-000631,PROD-000317,1,81.73,0.2
LINE-0001545,ORD-000632,PROD-000473,1,120.39,0.0
LINE-0001546,ORD-000632,PROD-000199,2,111.07,0.0
LINE-0001547,ORD-000633,PROD-000140,4,24.4,0.1
LINE-0001548,ORD-000633,PROD-000452,2,144.03,0.0
LINE-0001549,ORD-000633,PROD-000123,1,90.3,0.1
LINE-0001550,ORD-000633,PROD-000093,5,935.51,0.05
LINE-0001551,ORD-000634,PROD-000143,1,402.73,0.0
LINE-0001552,ORD-000634,PROD-000359,5,11.62,0.0
LINE-0001553,ORD-000634,PROD-000336,3,14.85,0.0
LINE-0001554,ORD-000634,PROD-000280,4,175.3,0.25
LINE-0001555,ORD-000635,PROD-000425,1,60.53,0.0
LINE-0001556,ORD-000636,PROD-000326,1,166.49,0.2
LINE-0001557,ORD-000636,PROD-000088,2,1434.05,0.1
LINE-0001558,ORD-000637,PROD-000210,1,454.42,0.05
LINE-0001559,ORD-000637,PROD-000354,1,19.9,0.0
LINE-0001560,ORD-000638,PROD-000480,4,140.78,0.0
LINE-0001561,ORD-000638,PROD-000196,2,58.68,0.15
LINE-0001562,ORD-000638,PROD-000382,1,15.21,2.0
LINE-0001563,ORD-000639,PROD-000257,1,159.69,0.05
LINE-0001564,ORD-000639,PROD-000273,1,176.37,0.0
LINE-0001565,ORD-000640,PROD-000081,1,429.22,0.15
LINE-0001566,ORD-000640,PROD-000082,1,26.87,0.25
LINE-0001567,ORD-000641,PROD-000029,3,157.64,0.25
LINE-0000018,ORD-000641,PROD-000390,2,72.92,0.2
LINE-0001569,ORD-000641,PROD-000281,1,212.17,0.1
LINE-0001570,ORD-000641,PROD-000386,1,81.01,0.25
LINE-0001571,ORD-000642,PROD-000473,2,120.39,0.15
LINE-0001572,ORD-000642,PROD-000419,3,90.41,0.05
LINE-0001573,ORD-000642,PROD-000282,3,156.35,0.15
LINE-0001574,ORD-000643,PROD-000455,1,14.7,0.25
LINE-0001575,ORD-000643,PROD-000387,3,76.84,0.1
LINE-0001576,ORD-000644,PROD-000403,1,83.38,0.2
LINE-0001577,ORD-000644,PROD-000523,1,116.82,0.05
LINE-0001578,ORD-000644,PROD-000399,3,70.9,0.1
LINE-0001579,ORD-000644,PROD-000067,1,847.45,0.0
LINE-0001580,ORD-000645,PROD-000186,1,90.7,0.15
LINE-0001581,ORD-000646,PROD-000386,1,81.01,0.15
LINE-0001582,ORD-000646,PROD-000023,1,739.06,0.1
LINE-0001583,ORD-000646,PROD-000009,1,1086.01,0.0
LINE-0001584,ORD-000647,PROD-000194,2,288.97,0.15
LINE-0001585,ORD-000647,PROD-000416,1,61.55,0.15
LINE-0001586,ORD-000647,PROD-000149,1,368.18,0.2
LINE-0001587,ORD-000648,PROD-000317,3,81.73,0.05
LINE-0001588,ORD-000648,PROD-000465,1,109.8,0.0
LINE-0001589,ORD-000648,PROD-000191,4,177.17,0.25
LINE-0001590,ORD-000648,PROD-000118,1,393.76,0.1
LINE-0001591,ORD-000649,PROD-000251,2,169.13,0.0
LINE-0001592,ORD-000649,PROD-000384,1,73.3,0.1
LINE-0001593,ORD-000650,PROD-000402,3,25.55,0.1
LINE-0001594,ORD-000650,PROD-000128,1,321.05,0.0
LINE-0001595,ORD-000651,PROD-000205,4,128.23,0.2
LINE-0001596,ORD-000651,PROD-000259,1,211.52,0.0
LINE-0001597,ORD-000651,PROD-000165,2,256.3,0.1
LINE-0001598,ORD-000652,PROD-000324,1,53.68,0.25
LINE-0001599,ORD-000652,PROD-000223,1,43.79,0.2
LINE-0001600,ORD-000652,PROD-000058,1,21.77,0.05
LINE-0001601,ORD-000653,PROD-000237,1,196.84,0.0
LINE-0001602,ORD-000653,PROD-000109,1,952.19,0.25
LINE-0001603,ORD-000653,PROD-000019,2,1013.04,0.15
LINE-0001604,ORD-000653,PROD-000031,1,836.35,0.0
LINE-0001605,ORD-000654,PROD-000126,1,487.86,0.15
LINE-0001606,ORD-000654,PROD-000083,1,764.68,0.25
LINE-0001607,ORD-000655,PROD-000295,1,61.56,0.15
LINE-0001608,ORD-000656,PROD-000219,1,139.96,0.1
LINE-0001609,ORD-000656,PROD-000379,2,57.61,0.0
LINE-0001610,ORD-000657,PROD-000526,1,15.1,0.25
LINE-0001611,ORD-000657,PROD-000480,3,140.78,0.0
LINE-0001612,ORD-000657,PROD-000272,1,23.3,0.0
LINE-0001613,ORD-000657,PROD-000281,1,212.17,0.25
LINE-0001614,ORD-000658,PROD-000171,3,403.48,0.2
LINE-0001615,ORD-000658,PROD-000026,1,-18.13,0.15
LINE-0001616,ORD-000659,PROD-000233,1,125.03,0.25
LINE-0001617,ORD-000659,PROD-000463,4,163.07,0.25
LINE-0001618,ORD-000660,PROD-000448,4,45.04,0.15
LINE-0001619,ORD-000660,PROD-000417,2,36.37,0.2
LINE-0001620,ORD-000661,PROD-000204,1,495.22,0.0
LINE-0001621,ORD-000661,PROD-000488,2,49.86,0.0
LINE-0001622,ORD-000662,PROD-000065,5,813.43,0.0
LINE-0001623,ORD-000662,PROD-000048,4,896.66,0.25
LINE-0001624,ORD-000662,PROD-000373,1,99.15,0.0
LINE-0001625,ORD-000663,PROD-000384,1,73.3,0.15
LINE-0001626,ORD-000664,PROD-000038,1,715.11,0.0
LINE-0001627,ORD-000665,PROD-000504,1,162.45,0.0
LINE-0001628,ORD-000665,PROD-000187,2,408.36,0.0
LINE-0001629,ORD-000666,PROD-000195,1,369.81,0.05
LINE-0001630,ORD-000666,PROD-000335,1,82.66,0.0
LINE-0001631,ORD-000666,PROD-000483,1,141.02,0.2
LINE-0001632,ORD-000667,PROD-000316,1,163.58,0.05
LINE-0001633,ORD-000668,PROD-000228,1,189.57,0.2
LINE-0001634,ORD-000669,PROD-000515,1,39.01,0.0
LINE-0001635,ORD-000670,PROD-000208,1,116.36,0.0
LINE-0001636,ORD-000671,PROD-000395,4,81.33,0.15
LINE-0001637,ORD-000671,PROD-000362,1,29.44,0.0
LINE-0001638,ORD-000672,PROD-000185,1,291.76,0.05
LINE-0000039,ORD-000672,PROD-000028,1,87.66,0.15
LINE-0001640,ORD-000672,PROD-000195,1,369.81,0.0
LINE-0001641,ORD-000672,PROD-000505,1,103.4,0.15
LINE-0001642,ORD-000673,PROD-000223,1,43.79,0.0
LINE-0001643,ORD-000673,PROD-000246,1,89.32,0.0
LINE-0001644,ORD-000673,PROD-000155,1,318.18,0.25
LINE-0001645,ORD-000674,PROD-000199,2,111.07,0.0
LINE-0001646,ORD-000674,PROD-000543,1,192.79,0.0
LINE-0001647,ORD-000675,PROD-000380,1,119.59,0.15
LINE-0001648,ORD-000675,PROD-000494,2,0.0,0.05
LINE-0001649,ORD-000675,PROD-000233,1,125.03,0.0
LINE-0001650,ORD-000676,PROD-000441,1,75.12,0.0
LINE-0001651,ORD-000676,PROD-000445,1,96.62,0.15
LINE-0001652,ORD-000677,PROD-000489,1,157.18,0.2
LINE-0001653,ORD-000678,PROD-000051,1,917.65,0.25
LINE-0001654,ORD-000679,PROD-000532,5,118.36,0.0
LINE-0001655,ORD-000680,PROD-000518,5,13.35,0.05
LINE-0001656,ORD-000680,PROD-000126,5,487.86,0.2
LINE-0001657,ORD-000680,PROD-000526,1,15.1,0.0
LINE-0001658,ORD-000680,PROD-000166,1,325.83,0.0
LINE-0001659,ORD-000681,PROD-000512,1,155.91,0.0
LINE-0001660,ORD-000682,PROD-000413,1,60.66,0.15
LINE-0001661,ORD-000682,PROD-000105,1,1287.33,0.05
LINE-0001662,ORD-000683,PROD-000094,1,1434.54,0.2
LINE-0001663,ORD-000683,PROD-000513,1,129.38,0.1
LINE-0001664,ORD-000684,PROD-000420,1,98.87,0.15
LINE-0001665,ORD-000684,PROD-000498,1,45.16,0.25
LINE-0001666,ORD-000684,PROD-000210,2,454.42,0.1
LINE-0001667,ORD-000685,PROD-000152,1,400.27,0.05
LINE-0001668,ORD-000685,PROD-000219,3,139.96,0.0
LINE-0001669,ORD-000686,PROD-000169,1,355.13,0.0
LINE-0001670,ORD-000686,PROD-000529,1,175.09,0.0
LINE-0001671,ORD-000687,PROD-000265,1,137.1,0.0
LINE-0001672,ORD-000687,PROD-000161,1,90.18,0.0
LINE-0001673,ORD-000687,PROD-000362,1,29.44,0.0
LINE-0001674,ORD-000688,PROD-000422,1,41.82,0.0
LINE-0001675,ORD-000688,PROD-000059,2,1314.73,0.15
LINE-0001676,ORD-000688,PROD-000394,1,106.63,0.05
LINE-0001677,ORD-000689,PROD-000051,1,917.65,0.25
LINE-0001678,ORD-000689,PROD-000406,4,21.87,0.05
LINE-0001679,ORD-000689,PROD-000254,1,72.61,0.0
LINE-0001680,ORD-000690,PROD-000057,2,1133.52,0.1
LINE-0001681,ORD-000691,PROD-000512,1,155.91,0.0
LINE-0001682,ORD-000691,PROD-000290,1,233.92,0.25
LINE-0001683,ORD-000691,PROD-000110,1,849.31,0.15
LINE-0001684,ORD-000691,PROD-000247,1,222.1,0.05
LINE-0001685,ORD-000692,PROD-000127,2,485.22,0.0
LINE-0001686,ORD-000692,PROD-000339,1,71.56,0.0
LINE-0001687,ORD-000692,PROD-000156,1,251.59,0.05
LINE-0001688,ORD-000693,PROD-000182,1,232.03,0.1
LINE-0001689,ORD-000693,PROD-000418,4,110.42,0.2
LINE-0001690,ORD-000693,PROD-000059,2,1314.73,0.05
LINE-0001691,ORD-000693,PROD-000529,4,175.09,0.25
LINE-0001692,ORD-000694,PROD-000403,2,83.38,0.1
LINE-0001693,ORD-000694,PROD-000066,2,1137.35,0.25
LINE-0001694,ORD-000694,PROD-000329,1,66.11,0.0
LINE-0001695,ORD-000695,PROD-000334,4,67.08,0.0
LINE-0001696,ORD-000695,PROD-000263,1,225.65,0.0
LINE-0001697,ORD-000695,PROD-000076,1,1180.25,0.15
LINE-0001698,ORD-000696,PROD-000446,2,194.9,0.1
LINE-0001699,ORD-000697,PROD-000081,1,429.22,0.15
LINE-0001700,ORD-000698,PROD-000446,1,194.9,0.0
LINE-0001701,ORD-000698,PROD-000286,1,132.67,0.2
LINE-0001702,ORD-000698,PROD-000018,1,292.3,0.05
LINE-0001703,ORD-000699,PROD-000470,3,59.9,0.0
LINE-0001704,ORD-000699,PROD-000517,1,104.59,0.0
LINE-0001705,ORD-000699,PROD-000374,3,99.79,0.25
LINE-0001706,ORD-000700,PROD-000143,1,402.73,0.0
LINE-0001707,ORD-000701,PROD-000176,2,216.35,0.0
LINE-0001708,ORD-000701,PROD-000453,1,161.91,0.0
LINE-0001709,ORD-000701,PROD-000166,4,325.83,0.25
LINE-0001710,ORD-000702,PROD-000142,1,0.0,0.0
LINE-0001711,ORD-000703,PROD-000322,1,19.91,0.05
LINE-0001712,ORD-000703,PROD-000077,1,73.36,0.05
LINE-0001713,ORD-000704,PROD-000421,1,18.21,0.0
LINE-0001714,ORD-000704,PROD-000482,1,29.45,0.25
LINE-0001715,ORD-000704,PROD-000473,2,120.39,0.05
LINE-0001716,ORD-000704,PROD-000423,4,42.83,0.0
LINE-0001717,ORD-000705,PROD-000444,2,80.65,0.25
LINE-0001718,ORD-000705,PROD-000511,1,124.59,0.05
LINE-0001719,ORD-000706,PROD-000194,1,288.97,0.0
LINE-0001720,ORD-000707,PROD-000406,3,21.87,0.25
LINE-0001721,ORD-000707,PROD-000029,3,157.64,0.2
LINE-0001722,ORD-000707,PROD-000480,1,140.78,0.15
LINE-0001723,ORD-000707,PROD-000355,4,35.83,0.05
LINE-0001724,ORD-000708,PROD-000324,1,53.68,0.0
LINE-0001725,ORD-000708,PROD-000212,3,473.4,0.0
LINE-0001726,ORD-000709,PROD-000344,5,95.85,0.15
LINE-0001727,ORD-000709,PROD-000324,2,53.68,1.5
LINE-0001728,ORD-000709,PROD-000197,1,55.02,0.05
LINE-0001729,ORD-000709,PROD-000032,2,239.97,0.0
LINE-0001730,ORD-000710,PROD-000047,1,977.93,0.0
LINE-0001731,ORD-000710,PROD-000166,2,325.83,0.0
LINE-0001732,ORD-000711,PROD-000025,1,384.33,0.2
LINE-0001733,ORD-000711,PROD-000365,2,37.65,0.1
LINE-0001734,ORD-000711,PROD-000506,4,26.14,0.1
LINE-0001735,ORD-000712,PROD-000298,1,227.02,0.0
LINE-0001736,ORD-000712,PROD-000500,1,98.51,0.0
LINE-0001737,ORD-000712,PROD-000008,2,660.87,0.2
LINE-0001738,ORD-000712,PROD-000052,1,627.92,0.25
LINE-0001739,ORD-000713,PROD-000321,1,179.54,0.2
